_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,controversial,openness,persistence,polarity,popularity,sentiment,browser_gold,commentcount,comments,controversial_gold,id,openness_gold,paragraphcount,persistence_gold,polarity_gold,popularity_gold,published,section,sentiment_gold,text,title,type,url
1132303253,1/10/2017 19:49:09,2338451434,1/10/2017 19:48:24,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,106,"Will Howley's mental edge Rob Wales’s biggest barrier to ending losing streak?...||I actually think that Australia's mental robustness is probably weaker now than it has been for many years. They have had a horror run this year. They will want a win against Wales to get back on an even keel.Wales by less than 7.||Good luck Wales ! Hope you show the Wallabird what it's like to play on a Taff cauldron and leave with their backsides spanked. Tomorrow I'll be a fan of yours.||Come on you Wobblies!||Man for man, Wales are better than Australia only at 9 and 11. Not enough to beat the Wallabies, especially with Roberts and JD2 pedestrianising the Welsh midfield.",,fed37a3e-30b0-422d-8a7a-c584a70f7e8e,,14,,,,2016-11-04T17:12:12Z,sport,,"<p>Australia’s matches against Wales have come to be a victory of mind over matter. No matter how much time the Wallabies spend on the back foot, trying to disengage from a scrum or checking their body parts after a rampaging run by Jamie Roberts or George North, they keep their heads so that when a game nears its end, with lungs bursting and legs aching, they have the wherewithal to fashion the decisive play.</p> <p>The Wallabies have snatched victory at the last over Wales too often for it to be a coincidence. Since they last lost to the men in red eight years ago, they have won all 11 matches against them and all but the first have been by a single-figure margin.</p>",Australia’s mental edge proves Wales’s biggest barrier to ending losing streak,article,https://www.theguardian.com/sport/blog/2016/nov/04/wales-australia-losing-streak-11-matches-michael-cheika
1132303253,1/10/2017 19:57:00,2338464834,1/10/2017 19:56:46,false,instagc,0.4345,34233594,USA,FL,Miami,73.85.201.122,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,no,no,no,,106,"Will Howley's mental edge Rob Wales’s biggest barrier to ending losing streak?...||I actually think that Australia's mental robustness is probably weaker now than it has been for many years. They have had a horror run this year. They will want a win against Wales to get back on an even keel.Wales by less than 7.||Good luck Wales ! Hope you show the Wallabird what it's like to play on a Taff cauldron and leave with their backsides spanked. Tomorrow I'll be a fan of yours.||Come on you Wobblies!||Man for man, Wales are better than Australia only at 9 and 11. Not enough to beat the Wallabies, especially with Roberts and JD2 pedestrianising the Welsh midfield.",,fed37a3e-30b0-422d-8a7a-c584a70f7e8e,,14,,,,2016-11-04T17:12:12Z,sport,,"<p>Australia’s matches against Wales have come to be a victory of mind over matter. No matter how much time the Wallabies spend on the back foot, trying to disengage from a scrum or checking their body parts after a rampaging run by Jamie Roberts or George North, they keep their heads so that when a game nears its end, with lungs bursting and legs aching, they have the wherewithal to fashion the decisive play.</p> <p>The Wallabies have snatched victory at the last over Wales too often for it to be a coincidence. Since they last lost to the men in red eight years ago, they have won all 11 matches against them and all but the first have been by a single-figure margin.</p>",Australia’s mental edge proves Wales’s biggest barrier to ending losing streak,article,https://www.theguardian.com/sport/blog/2016/nov/04/wales-australia-losing-streak-11-matches-michael-cheika
1132303253,1/10/2017 20:09:12,2338486318,1/10/2017 20:08:04,false,clixsense,0.5326,35394287,CAN,NL,Stephenville,71.7.213.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,no,no,no,,106,"Will Howley's mental edge Rob Wales’s biggest barrier to ending losing streak?...||I actually think that Australia's mental robustness is probably weaker now than it has been for many years. They have had a horror run this year. They will want a win against Wales to get back on an even keel.Wales by less than 7.||Good luck Wales ! Hope you show the Wallabird what it's like to play on a Taff cauldron and leave with their backsides spanked. Tomorrow I'll be a fan of yours.||Come on you Wobblies!||Man for man, Wales are better than Australia only at 9 and 11. Not enough to beat the Wallabies, especially with Roberts and JD2 pedestrianising the Welsh midfield.",,fed37a3e-30b0-422d-8a7a-c584a70f7e8e,,14,,,,2016-11-04T17:12:12Z,sport,,"<p>Australia’s matches against Wales have come to be a victory of mind over matter. No matter how much time the Wallabies spend on the back foot, trying to disengage from a scrum or checking their body parts after a rampaging run by Jamie Roberts or George North, they keep their heads so that when a game nears its end, with lungs bursting and legs aching, they have the wherewithal to fashion the decisive play.</p> <p>The Wallabies have snatched victory at the last over Wales too often for it to be a coincidence. Since they last lost to the men in red eight years ago, they have won all 11 matches against them and all but the first have been by a single-figure margin.</p>",Australia’s mental edge proves Wales’s biggest barrier to ending losing streak,article,https://www.theguardian.com/sport/blog/2016/nov/04/wales-australia-losing-streak-11-matches-michael-cheika
1132303254,1/10/2017 15:09:03,2338166358,1/10/2017 15:08:13,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,no,yes,yes,yes,,2753,"If Clinton had been open an honest from day one the issue would be a distant memory.
They never learn.||Looks like an attempt at electoral engineering from the spooks.||New evidence (emails) have come to light, it'd be a dereliction of duty not to investigate them.||Read just a few of these and think again:
http://www.mostdamagingwikileaks.com/||By hook or by crook they are trying to drag her down. They would rather have a racist idiot in the white house who is a man than a competent woman.",,feee4f40-582f-478c-ad8f-c84be0dfea8e,,8,,,,2016-10-30T20:01:00Z,commentisfree,,"<p>No election has a global impact to match a US presidential contest. Few White House races have been more bitter than the current one between Donald Trump and Hillary Clinton. So any public official who intervenes in it, 11 days before polling, needs to be very sure what they are doing. Such interventions don’t come bigger than the FBI director James Comey’s announcement that the bureau is reopening its probe of Mrs Clinton’s private emails. The potential impact is huge. Until last Friday, Mrs Clinton was looking on course to hand Mr Trump a decisive beating. It may still happen. But that is now all up in the air.</p> <p>Mr Comey’s defence appears to be that justice must be done and that he would be damned if he made the announcement and damned if he didn’t. It is certainly true that US politics has become so polarised and so riddled with paranoia that the FBI director faced an unenviable choice. If he had carried out the new investigation behind closed doors and it had only become public after the election, whatever the result, one or both sides would be certain to cry foul. Conspiracy theorists would have had a field day. Yet by making it public now, he makes the investigation itself into a red-hot pre-election issue in a contest that will shape not just America but the world – and that’s awful.</p>",The Guardian view on the FBI’s new Clinton probe: exactly the wrong thing to do,article,https://www.theguardian.com/commentisfree/2016/oct/30/the-guardian-view-on-the-fbis-clinton-probe-exactly-the-wrong-thing-to-do
1132303254,1/10/2017 16:04:28,2338208583,1/10/2017 16:03:47,false,clixsense,0.7571,6492980,USA,VT,Lewis Mcd,199.21.100.118,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,yes,yes,yes,yes,,2753,"If Clinton had been open an honest from day one the issue would be a distant memory.
They never learn.||Looks like an attempt at electoral engineering from the spooks.||New evidence (emails) have come to light, it'd be a dereliction of duty not to investigate them.||Read just a few of these and think again:
http://www.mostdamagingwikileaks.com/||By hook or by crook they are trying to drag her down. They would rather have a racist idiot in the white house who is a man than a competent woman.",,feee4f40-582f-478c-ad8f-c84be0dfea8e,,8,,,,2016-10-30T20:01:00Z,commentisfree,,"<p>No election has a global impact to match a US presidential contest. Few White House races have been more bitter than the current one between Donald Trump and Hillary Clinton. So any public official who intervenes in it, 11 days before polling, needs to be very sure what they are doing. Such interventions don’t come bigger than the FBI director James Comey’s announcement that the bureau is reopening its probe of Mrs Clinton’s private emails. The potential impact is huge. Until last Friday, Mrs Clinton was looking on course to hand Mr Trump a decisive beating. It may still happen. But that is now all up in the air.</p> <p>Mr Comey’s defence appears to be that justice must be done and that he would be damned if he made the announcement and damned if he didn’t. It is certainly true that US politics has become so polarised and so riddled with paranoia that the FBI director faced an unenviable choice. If he had carried out the new investigation behind closed doors and it had only become public after the election, whatever the result, one or both sides would be certain to cry foul. Conspiracy theorists would have had a field day. Yet by making it public now, he makes the investigation itself into a red-hot pre-election issue in a contest that will shape not just America but the world – and that’s awful.</p>",The Guardian view on the FBI’s new Clinton probe: exactly the wrong thing to do,article,https://www.theguardian.com/commentisfree/2016/oct/30/the-guardian-view-on-the-fbis-clinton-probe-exactly-the-wrong-thing-to-do
1132303254,1/10/2017 16:08:14,2338211237,1/10/2017 16:07:25,false,elite,0.494,39464131,CAN,AB,Edmonton,208.123.223.185,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,yes,no,no,yes,no,,2753,"If Clinton had been open an honest from day one the issue would be a distant memory.
They never learn.||Looks like an attempt at electoral engineering from the spooks.||New evidence (emails) have come to light, it'd be a dereliction of duty not to investigate them.||Read just a few of these and think again:
http://www.mostdamagingwikileaks.com/||By hook or by crook they are trying to drag her down. They would rather have a racist idiot in the white house who is a man than a competent woman.",,feee4f40-582f-478c-ad8f-c84be0dfea8e,,8,,,,2016-10-30T20:01:00Z,commentisfree,,"<p>No election has a global impact to match a US presidential contest. Few White House races have been more bitter than the current one between Donald Trump and Hillary Clinton. So any public official who intervenes in it, 11 days before polling, needs to be very sure what they are doing. Such interventions don’t come bigger than the FBI director James Comey’s announcement that the bureau is reopening its probe of Mrs Clinton’s private emails. The potential impact is huge. Until last Friday, Mrs Clinton was looking on course to hand Mr Trump a decisive beating. It may still happen. But that is now all up in the air.</p> <p>Mr Comey’s defence appears to be that justice must be done and that he would be damned if he made the announcement and damned if he didn’t. It is certainly true that US politics has become so polarised and so riddled with paranoia that the FBI director faced an unenviable choice. If he had carried out the new investigation behind closed doors and it had only become public after the election, whatever the result, one or both sides would be certain to cry foul. Conspiracy theorists would have had a field day. Yet by making it public now, he makes the investigation itself into a red-hot pre-election issue in a contest that will shape not just America but the world – and that’s awful.</p>",The Guardian view on the FBI’s new Clinton probe: exactly the wrong thing to do,article,https://www.theguardian.com/commentisfree/2016/oct/30/the-guardian-view-on-the-fbis-clinton-probe-exactly-the-wrong-thing-to-do
1132303254,1/10/2017 16:27:55,2338225910,1/10/2017 16:27:49,false,elite,0.5714,40492510,CAN,AB,Edmonton,208.123.221.98,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,yes,no,no,yes,no,,2753,"If Clinton had been open an honest from day one the issue would be a distant memory.
They never learn.||Looks like an attempt at electoral engineering from the spooks.||New evidence (emails) have come to light, it'd be a dereliction of duty not to investigate them.||Read just a few of these and think again:
http://www.mostdamagingwikileaks.com/||By hook or by crook they are trying to drag her down. They would rather have a racist idiot in the white house who is a man than a competent woman.",,feee4f40-582f-478c-ad8f-c84be0dfea8e,,8,,,,2016-10-30T20:01:00Z,commentisfree,,"<p>No election has a global impact to match a US presidential contest. Few White House races have been more bitter than the current one between Donald Trump and Hillary Clinton. So any public official who intervenes in it, 11 days before polling, needs to be very sure what they are doing. Such interventions don’t come bigger than the FBI director James Comey’s announcement that the bureau is reopening its probe of Mrs Clinton’s private emails. The potential impact is huge. Until last Friday, Mrs Clinton was looking on course to hand Mr Trump a decisive beating. It may still happen. But that is now all up in the air.</p> <p>Mr Comey’s defence appears to be that justice must be done and that he would be damned if he made the announcement and damned if he didn’t. It is certainly true that US politics has become so polarised and so riddled with paranoia that the FBI director faced an unenviable choice. If he had carried out the new investigation behind closed doors and it had only become public after the election, whatever the result, one or both sides would be certain to cry foul. Conspiracy theorists would have had a field day. Yet by making it public now, he makes the investigation itself into a red-hot pre-election issue in a contest that will shape not just America but the world – and that’s awful.</p>",The Guardian view on the FBI’s new Clinton probe: exactly the wrong thing to do,article,https://www.theguardian.com/commentisfree/2016/oct/30/the-guardian-view-on-the-fbis-clinton-probe-exactly-the-wrong-thing-to-do
1132303254,1/10/2017 16:37:09,2338233451,1/10/2017 16:35:26,false,elite,0.7214,39245295,USA,NJ,Edison,196.53.44.209,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,yes,no,yes,yes,no,,2753,"If Clinton had been open an honest from day one the issue would be a distant memory.
They never learn.||Looks like an attempt at electoral engineering from the spooks.||New evidence (emails) have come to light, it'd be a dereliction of duty not to investigate them.||Read just a few of these and think again:
http://www.mostdamagingwikileaks.com/||By hook or by crook they are trying to drag her down. They would rather have a racist idiot in the white house who is a man than a competent woman.",,feee4f40-582f-478c-ad8f-c84be0dfea8e,,8,,,,2016-10-30T20:01:00Z,commentisfree,,"<p>No election has a global impact to match a US presidential contest. Few White House races have been more bitter than the current one between Donald Trump and Hillary Clinton. So any public official who intervenes in it, 11 days before polling, needs to be very sure what they are doing. Such interventions don’t come bigger than the FBI director James Comey’s announcement that the bureau is reopening its probe of Mrs Clinton’s private emails. The potential impact is huge. Until last Friday, Mrs Clinton was looking on course to hand Mr Trump a decisive beating. It may still happen. But that is now all up in the air.</p> <p>Mr Comey’s defence appears to be that justice must be done and that he would be damned if he made the announcement and damned if he didn’t. It is certainly true that US politics has become so polarised and so riddled with paranoia that the FBI director faced an unenviable choice. If he had carried out the new investigation behind closed doors and it had only become public after the election, whatever the result, one or both sides would be certain to cry foul. Conspiracy theorists would have had a field day. Yet by making it public now, he makes the investigation itself into a red-hot pre-election issue in a contest that will shape not just America but the world – and that’s awful.</p>",The Guardian view on the FBI’s new Clinton probe: exactly the wrong thing to do,article,https://www.theguardian.com/commentisfree/2016/oct/30/the-guardian-view-on-the-fbis-clinton-probe-exactly-the-wrong-thing-to-do
1132303254,1/10/2017 16:46:06,2338240902,1/10/2017 16:45:55,false,neodev,0.2571,11106732,USA,CT,Madison,50.176.38.220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,yes,yes,no,yes,,2753,"If Clinton had been open an honest from day one the issue would be a distant memory.
They never learn.||Looks like an attempt at electoral engineering from the spooks.||New evidence (emails) have come to light, it'd be a dereliction of duty not to investigate them.||Read just a few of these and think again:
http://www.mostdamagingwikileaks.com/||By hook or by crook they are trying to drag her down. They would rather have a racist idiot in the white house who is a man than a competent woman.",,feee4f40-582f-478c-ad8f-c84be0dfea8e,,8,,,,2016-10-30T20:01:00Z,commentisfree,,"<p>No election has a global impact to match a US presidential contest. Few White House races have been more bitter than the current one between Donald Trump and Hillary Clinton. So any public official who intervenes in it, 11 days before polling, needs to be very sure what they are doing. Such interventions don’t come bigger than the FBI director James Comey’s announcement that the bureau is reopening its probe of Mrs Clinton’s private emails. The potential impact is huge. Until last Friday, Mrs Clinton was looking on course to hand Mr Trump a decisive beating. It may still happen. But that is now all up in the air.</p> <p>Mr Comey’s defence appears to be that justice must be done and that he would be damned if he made the announcement and damned if he didn’t. It is certainly true that US politics has become so polarised and so riddled with paranoia that the FBI director faced an unenviable choice. If he had carried out the new investigation behind closed doors and it had only become public after the election, whatever the result, one or both sides would be certain to cry foul. Conspiracy theorists would have had a field day. Yet by making it public now, he makes the investigation itself into a red-hot pre-election issue in a contest that will shape not just America but the world – and that’s awful.</p>",The Guardian view on the FBI’s new Clinton probe: exactly the wrong thing to do,article,https://www.theguardian.com/commentisfree/2016/oct/30/the-guardian-view-on-the-fbis-clinton-probe-exactly-the-wrong-thing-to-do
1132303255,1/10/2017 15:15:42,2338171865,1/10/2017 15:15:10,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,no,no,no,no,yes,,122,"I guess the worst of all these cuts is that we won't truly know the impact until these children are adults. It's outrageous that children are not able to receive the mental health care they need to help them cope with the trauma in their lives||Interesting article. I wish such therapy's approach would be the norm since many too easily resort to medicine therapy instead of real communication.||thank you for the difficult and valuable work that you do.||A heart felt piece but I can't see how taking on a pet from Romania can be likened to not being very ""English"" or caring. Not everybody is equipped to take on the role of caring for emotionally disturbed children first hand. But that's not to say they are heartless.||Wow, an approach that views children as individuals in their own right. There's hope for us yet.",,ff098bad-3836-4b50-bd01-6a240f8c5628,,17,,,,2016-10-03T07:45:59Z,commentisfree,,"<p>You learn early on that you’re not going to make everything all right. Lots of kids just have very tough lives, whether one of their parents has a drink or drug problem, their dad’s just died, or they are seeing a lot of fighting going on. Sometimes social services do something about it. Mostly, they don’t because they simply can’t.</p> <p>A lack of therapeutic intervention by social services is quite common in austerity Britain, and it was one of the big surprises when I started my career, working on the frontline of child mental health in schools. Indeed my local social services describe themselves as an “emergency service”, and increasingly seem to manage levels of risk, rather than help situations or people improve. In many parts of the country, Camhs – child and adolescent mental health services – is similarly stretched.</p>",The secret life of a child therapist: you have to accept you can’t fix everything,article,https://www.theguardian.com/commentisfree/2016/oct/03/secret-life-therapist-deprived-struggling-parents-families
1132303255,1/10/2017 17:29:38,2338280115,1/10/2017 17:29:02,false,neodev,0.6021,12686314,USA,IN,Mishawaka,98.222.84.85,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,yes,no,yes,yes,,122,"I guess the worst of all these cuts is that we won't truly know the impact until these children are adults. It's outrageous that children are not able to receive the mental health care they need to help them cope with the trauma in their lives||Interesting article. I wish such therapy's approach would be the norm since many too easily resort to medicine therapy instead of real communication.||thank you for the difficult and valuable work that you do.||A heart felt piece but I can't see how taking on a pet from Romania can be likened to not being very ""English"" or caring. Not everybody is equipped to take on the role of caring for emotionally disturbed children first hand. But that's not to say they are heartless.||Wow, an approach that views children as individuals in their own right. There's hope for us yet.",,ff098bad-3836-4b50-bd01-6a240f8c5628,,17,,,,2016-10-03T07:45:59Z,commentisfree,,"<p>You learn early on that you’re not going to make everything all right. Lots of kids just have very tough lives, whether one of their parents has a drink or drug problem, their dad’s just died, or they are seeing a lot of fighting going on. Sometimes social services do something about it. Mostly, they don’t because they simply can’t.</p> <p>A lack of therapeutic intervention by social services is quite common in austerity Britain, and it was one of the big surprises when I started my career, working on the frontline of child mental health in schools. Indeed my local social services describe themselves as an “emergency service”, and increasingly seem to manage levels of risk, rather than help situations or people improve. In many parts of the country, Camhs – child and adolescent mental health services – is similarly stretched.</p>",The secret life of a child therapist: you have to accept you can’t fix everything,article,https://www.theguardian.com/commentisfree/2016/oct/03/secret-life-therapist-deprived-struggling-parents-families
1132303255,1/10/2017 17:34:06,2338284590,1/10/2017 17:32:33,false,prizerebel,0.6382,35607359,USA,MI,Ferndale,67.149.165.68,"Mozilla/5.0 (Linux; Android 5.0.1; SCH-I545 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",no,no,no,no,no,no,,122,"I guess the worst of all these cuts is that we won't truly know the impact until these children are adults. It's outrageous that children are not able to receive the mental health care they need to help them cope with the trauma in their lives||Interesting article. I wish such therapy's approach would be the norm since many too easily resort to medicine therapy instead of real communication.||thank you for the difficult and valuable work that you do.||A heart felt piece but I can't see how taking on a pet from Romania can be likened to not being very ""English"" or caring. Not everybody is equipped to take on the role of caring for emotionally disturbed children first hand. But that's not to say they are heartless.||Wow, an approach that views children as individuals in their own right. There's hope for us yet.",,ff098bad-3836-4b50-bd01-6a240f8c5628,,17,,,,2016-10-03T07:45:59Z,commentisfree,,"<p>You learn early on that you’re not going to make everything all right. Lots of kids just have very tough lives, whether one of their parents has a drink or drug problem, their dad’s just died, or they are seeing a lot of fighting going on. Sometimes social services do something about it. Mostly, they don’t because they simply can’t.</p> <p>A lack of therapeutic intervention by social services is quite common in austerity Britain, and it was one of the big surprises when I started my career, working on the frontline of child mental health in schools. Indeed my local social services describe themselves as an “emergency service”, and increasingly seem to manage levels of risk, rather than help situations or people improve. In many parts of the country, Camhs – child and adolescent mental health services – is similarly stretched.</p>",The secret life of a child therapist: you have to accept you can’t fix everything,article,https://www.theguardian.com/commentisfree/2016/oct/03/secret-life-therapist-deprived-struggling-parents-families
1132303255,1/10/2017 18:28:21,2338344565,1/10/2017 18:27:13,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,122,"I guess the worst of all these cuts is that we won't truly know the impact until these children are adults. It's outrageous that children are not able to receive the mental health care they need to help them cope with the trauma in their lives||Interesting article. I wish such therapy's approach would be the norm since many too easily resort to medicine therapy instead of real communication.||thank you for the difficult and valuable work that you do.||A heart felt piece but I can't see how taking on a pet from Romania can be likened to not being very ""English"" or caring. Not everybody is equipped to take on the role of caring for emotionally disturbed children first hand. But that's not to say they are heartless.||Wow, an approach that views children as individuals in their own right. There's hope for us yet.",,ff098bad-3836-4b50-bd01-6a240f8c5628,,17,,,,2016-10-03T07:45:59Z,commentisfree,,"<p>You learn early on that you’re not going to make everything all right. Lots of kids just have very tough lives, whether one of their parents has a drink or drug problem, their dad’s just died, or they are seeing a lot of fighting going on. Sometimes social services do something about it. Mostly, they don’t because they simply can’t.</p> <p>A lack of therapeutic intervention by social services is quite common in austerity Britain, and it was one of the big surprises when I started my career, working on the frontline of child mental health in schools. Indeed my local social services describe themselves as an “emergency service”, and increasingly seem to manage levels of risk, rather than help situations or people improve. In many parts of the country, Camhs – child and adolescent mental health services – is similarly stretched.</p>",The secret life of a child therapist: you have to accept you can’t fix everything,article,https://www.theguardian.com/commentisfree/2016/oct/03/secret-life-therapist-deprived-struggling-parents-families
1132303255,1/10/2017 19:22:49,2338414745,1/10/2017 19:22:21,false,content_runner,0.5812,41449612,GBR,"","",77.92.72.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,yes,no,no,,122,"I guess the worst of all these cuts is that we won't truly know the impact until these children are adults. It's outrageous that children are not able to receive the mental health care they need to help them cope with the trauma in their lives||Interesting article. I wish such therapy's approach would be the norm since many too easily resort to medicine therapy instead of real communication.||thank you for the difficult and valuable work that you do.||A heart felt piece but I can't see how taking on a pet from Romania can be likened to not being very ""English"" or caring. Not everybody is equipped to take on the role of caring for emotionally disturbed children first hand. But that's not to say they are heartless.||Wow, an approach that views children as individuals in their own right. There's hope for us yet.",,ff098bad-3836-4b50-bd01-6a240f8c5628,,17,,,,2016-10-03T07:45:59Z,commentisfree,,"<p>You learn early on that you’re not going to make everything all right. Lots of kids just have very tough lives, whether one of their parents has a drink or drug problem, their dad’s just died, or they are seeing a lot of fighting going on. Sometimes social services do something about it. Mostly, they don’t because they simply can’t.</p> <p>A lack of therapeutic intervention by social services is quite common in austerity Britain, and it was one of the big surprises when I started my career, working on the frontline of child mental health in schools. Indeed my local social services describe themselves as an “emergency service”, and increasingly seem to manage levels of risk, rather than help situations or people improve. In many parts of the country, Camhs – child and adolescent mental health services – is similarly stretched.</p>",The secret life of a child therapist: you have to accept you can’t fix everything,article,https://www.theguardian.com/commentisfree/2016/oct/03/secret-life-therapist-deprived-struggling-parents-families
1132303255,1/10/2017 19:23:15,2338415224,1/10/2017 19:20:57,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,122,"I guess the worst of all these cuts is that we won't truly know the impact until these children are adults. It's outrageous that children are not able to receive the mental health care they need to help them cope with the trauma in their lives||Interesting article. I wish such therapy's approach would be the norm since many too easily resort to medicine therapy instead of real communication.||thank you for the difficult and valuable work that you do.||A heart felt piece but I can't see how taking on a pet from Romania can be likened to not being very ""English"" or caring. Not everybody is equipped to take on the role of caring for emotionally disturbed children first hand. But that's not to say they are heartless.||Wow, an approach that views children as individuals in their own right. There's hope for us yet.",,ff098bad-3836-4b50-bd01-6a240f8c5628,,17,,,,2016-10-03T07:45:59Z,commentisfree,,"<p>You learn early on that you’re not going to make everything all right. Lots of kids just have very tough lives, whether one of their parents has a drink or drug problem, their dad’s just died, or they are seeing a lot of fighting going on. Sometimes social services do something about it. Mostly, they don’t because they simply can’t.</p> <p>A lack of therapeutic intervention by social services is quite common in austerity Britain, and it was one of the big surprises when I started my career, working on the frontline of child mental health in schools. Indeed my local social services describe themselves as an “emergency service”, and increasingly seem to manage levels of risk, rather than help situations or people improve. In many parts of the country, Camhs – child and adolescent mental health services – is similarly stretched.</p>",The secret life of a child therapist: you have to accept you can’t fix everything,article,https://www.theguardian.com/commentisfree/2016/oct/03/secret-life-therapist-deprived-struggling-parents-families
1132303256,1/10/2017 15:32:33,2338184969,1/10/2017 15:32:01,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,yes,yes,yes,yes,,1238,"You are absolutely spot on today. I think I have never agreed with you so fully before (if at all).||On the button as usual.||Trump is a dim witted buffoon. And Clinton offers more of the same with a Cheney-esque foreign policy. That's no choice at all. I would vote for Jill Stein.||T-Minus 13 days until people stop talking about Donald Trump! Can't wait!||Too true.And too terrifying.
And we, as a nation, have sought to emulate the completely dysfunctional and valueless US.We will absolutely deserve what we get.",,ff27d110-90ed-4f13-999f-fc40605a93a7,,17,,,,2016-10-26T06:00:04Z,commentisfree,,"<p>What is the worst thing about Donald Trump? The lies? The racist stereotypes? The misogyny? The alleged gropings? The apparent refusal to accept democratic outcomes? All these are bad enough. But they’re not the worst. The worst thing about Donald Trump is that he’s the man in the mirror.</p> <p>We love to horrify ourselves with his excesses, and to see him as a monstrous outlier, the polar opposite of everything a modern, civilised society represents. But he is nothing of the kind. He is the distillation of all that we have been induced to desire and admire. Trump is so repulsive not because he offends our civilisation’s most basic values, but because he embodies them.</p>",Trump is no outsider: he mirrors our political culture,article,https://www.theguardian.com/commentisfree/2016/oct/26/donald-trump-outsider-system-elections
1132303256,1/10/2017 19:01:35,2338387002,1/10/2017 19:00:47,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,1238,"You are absolutely spot on today. I think I have never agreed with you so fully before (if at all).||On the button as usual.||Trump is a dim witted buffoon. And Clinton offers more of the same with a Cheney-esque foreign policy. That's no choice at all. I would vote for Jill Stein.||T-Minus 13 days until people stop talking about Donald Trump! Can't wait!||Too true.And too terrifying.
And we, as a nation, have sought to emulate the completely dysfunctional and valueless US.We will absolutely deserve what we get.",,ff27d110-90ed-4f13-999f-fc40605a93a7,,17,,,,2016-10-26T06:00:04Z,commentisfree,,"<p>What is the worst thing about Donald Trump? The lies? The racist stereotypes? The misogyny? The alleged gropings? The apparent refusal to accept democratic outcomes? All these are bad enough. But they’re not the worst. The worst thing about Donald Trump is that he’s the man in the mirror.</p> <p>We love to horrify ourselves with his excesses, and to see him as a monstrous outlier, the polar opposite of everything a modern, civilised society represents. But he is nothing of the kind. He is the distillation of all that we have been induced to desire and admire. Trump is so repulsive not because he offends our civilisation’s most basic values, but because he embodies them.</p>",Trump is no outsider: he mirrors our political culture,article,https://www.theguardian.com/commentisfree/2016/oct/26/donald-trump-outsider-system-elections
